SoortMisdrijf,RegioS,Perioden,Unnamed: 0,ID,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
Misdrijven WvSr,Drenthe (PV),2018,307337,307337,215.0,1.0,0.4,100.0,46.9,105.0
Misdrijven WvSr,Drenthe (PV),2019,307338,307338,185.0,1.0,0.4,65.0,36.0,75.0
Misdrijven WvSr,Drenthe (PV),2020,307339,307339,215.0,1.0,0.4,90.0,41.5,115.0
Misdrijven WvSr,Flevoland (PV),2010,307351,307351,205.0,1.0,0.5,170.0,83.9,185.0
Misdrijven WvSr,Flevoland (PV),2011,307352,307352,190.0,1.0,0.5,140.0,73.0,150.0
Misdrijven WvSr,Flevoland (PV),2012,307353,307353,230.0,1.0,0.6,160.0,69.7,170.0
Misdrijven WvSr,Flevoland (PV),2013,307354,307354,240.0,1.0,0.6,160.0,65.6,170.0
Misdrijven WvSr,Flevoland (PV),2014,307355,307355,280.0,1.0,0.7,175.0,62.1,170.0
Misdrijven WvSr,Flevoland (PV),2015,307356,307356,245.0,1.0,0.6,145.0,59.5,145.0
Misdrijven WvSr,Flevoland (PV),2016,307357,307357,275.0,1.0,0.7,180.0,65.3,195.0
Misdrijven WvSr,Flevoland (PV),2017,307358,307358,300.0,2.0,0.7,205.0,67.4,210.0
Misdrijven WvSr,Flevoland (PV),2018,307359,307359,320.0,2.0,0.8,220.0,69.2,225.0
Misdrijven WvSr,Flevoland (PV),2019,307360,307360,265.0,1.0,0.6,180.0,68.6,190.0
Misdrijven WvSr,Flevoland (PV),2020,307361,307361,350.0,2.0,0.8,215.0,61.2,230.0
Misdrijven WvSr,Fryslân (PV),2010,307318,307318,380.0,1.0,0.6,320.0,84.3,310.0
Misdrijven WvSr,Fryslân (PV),2011,307319,307319,365.0,1.0,0.6,290.0,80.2,300.0
Misdrijven WvSr,Fryslân (PV),2012,307320,307320,410.0,1.0,0.6,305.0,75.1,315.0
Misdrijven WvSr,Fryslân (PV),2013,307321,307321,375.0,1.0,0.6,275.0,74.1,280.0
Misdrijven WvSr,Fryslân (PV),2014,307322,307322,330.0,1.0,0.5,235.0,71.4,240.0
Misdrijven WvSr,Fryslân (PV),2015,307323,307323,305.0,1.0,0.5,185.0,61.3,190.0
Misdrijven WvSr,Fryslân (PV),2016,307324,307324,320.0,1.0,0.5,200.0,62.8,210.0
Misdrijven WvSr,Fryslân (PV),2017,307325,307325,325.0,2.0,0.5,190.0,59.0,195.0
Misdrijven WvSr,Fryslân (PV),2018,307326,307326,365.0,2.0,0.6,240.0,66.0,250.0
Misdrijven WvSr,Fryslân (PV),2019,307327,307327,360.0,2.0,0.6,245.0,67.7,255.0
Misdrijven WvSr,Fryslân (PV),2020,307328,307328,325.0,1.0,0.5,155.0,48.0,200.0
Misdrijven WvSr,Gelderland (PV),2010,307362,307362,1135.0,1.0,0.6,900.0,79.3,925.0
Misdrijven WvSr,Gelderland (PV),2011,307363,307363,1245.0,1.0,0.6,955.0,76.7,980.0
Misdrijven WvSr,Gelderland (PV),2012,307364,307364,1195.0,1.0,0.6,900.0,75.3,945.0
Misdrijven WvSr,Gelderland (PV),2013,307365,307365,1165.0,1.0,0.6,890.0,76.4,940.0
Misdrijven WvSr,Gelderland (PV),2014,307366,307366,1425.0,1.0,0.7,1035.0,72.5,1065.0
Misdrijven WvSr,Gelderland (PV),2015,307367,307367,1260.0,1.0,0.6,945.0,75.0,995.0
Misdrijven WvSr,Gelderland (PV),2016,307368,307368,1330.0,1.0,0.7,1005.0,75.6,1045.0
Misdrijven WvSr,Gelderland (PV),2017,307369,307369,1275.0,2.0,0.6,905.0,70.8,935.0
Misdrijven WvSr,Gelderland (PV),2018,307370,307370,1260.0,2.0,0.6,940.0,74.4,965.0
Misdrijven WvSr,Gelderland (PV),2019,307371,307371,1290.0,2.0,0.6,1005.0,78.1,1055.0
Misdrijven WvSr,Gelderland (PV),2020,307372,307372,1375.0,2.0,0.7,960.0,69.8,1085.0
Misdrijven WvSr,Groningen (PV),2010,307307,307307,365.0,1.0,0.6,285.0,77.9,320.0
Misdrijven WvSr,Groningen (PV),2011,307308,307308,350.0,1.0,0.6,275.0,77.8,280.0
Misdrijven WvSr,Groningen (PV),2012,307309,307309,310.0,1.0,0.5,230.0,74.0,245.0
Misdrijven WvSr,Groningen (PV),2013,307310,307310,370.0,1.0,0.6,265.0,71.5,280.0
Misdrijven WvSr,Groningen (PV),2014,307311,307311,375.0,1.0,0.6,255.0,67.9,280.0
Misdrijven WvSr,Groningen (PV),2015,307312,307312,300.0,1.0,0.5,175.0,57.9,180.0
Misdrijven WvSr,Groningen (PV),2016,307313,307313,315.0,1.0,0.5,155.0,49.5,170.0
Misdrijven WvSr,Groningen (PV),2017,307314,307314,295.0,1.0,0.5,155.0,52.7,155.0
Misdrijven WvSr,Groningen (PV),2018,307315,307315,315.0,1.0,0.5,160.0,51.4,170.0
Misdrijven WvSr,Groningen (PV),2019,307316,307316,335.0,1.0,0.6,190.0,57.3,210.0
Misdrijven WvSr,Groningen (PV),2020,307317,307317,280.0,1.0,0.5,120.0,42.7,150.0
Misdrijven WvSr,Limburg (PV),2010,307428,307428,595.0,1.0,0.5,440.0,74.0,455.0
Misdrijven WvSr,Limburg (PV),2011,307429,307429,605.0,1.0,0.5,410.0,68.2,435.0
Misdrijven WvSr,Limburg (PV),2012,307430,307430,645.0,1.0,0.6,425.0,66.1,445.0
Misdrijven WvSr,Limburg (PV),2013,307431,307431,630.0,1.0,0.6,400.0,63.3,415.0
Misdrijven WvSr,Limburg (PV),2014,307432,307432,620.0,1.0,0.6,370.0,60.1,385.0
Misdrijven WvSr,Limburg (PV),2015,307433,307433,565.0,1.0,0.5,365.0,64.6,390.0
Misdrijven WvSr,Limburg (PV),2016,307434,307434,520.0,1.0,0.5,325.0,62.7,345.0
Misdrijven WvSr,Limburg (PV),2017,307435,307435,530.0,1.0,0.5,345.0,65.0,365.0
Misdrijven WvSr,Limburg (PV),2018,307436,307436,555.0,1.0,0.5,360.0,64.5,375.0
Misdrijven WvSr,Limburg (PV),2019,307437,307437,580.0,1.0,0.5,390.0,67.6,410.0
Misdrijven WvSr,Limburg (PV),2020,307438,307438,675.0,1.0,0.6,400.0,59.5,455.0
Misdrijven WvSr,Niet in te delen (PV),2010,307439,307439,25.0,1.0,0.0,10.0,32.0,5.0
Misdrijven WvSr,Niet in te delen (PV),2011,307440,307440,30.0,1.0,0.0,10.0,28.6,10.0
Misdrijven WvSr,Niet in te delen (PV),2012,307441,307441,25.0,2.0,0.0,10.0,30.8,10.0
Misdrijven WvSr,Niet in te delen (PV),2013,307442,307442,25.0,2.0,0.0,10.0,44.0,15.0
Misdrijven WvSr,Niet in te delen (PV),2014,307443,307443,15.0,1.0,0.0,5.0,35.3,5.0
Misdrijven WvSr,Niet in te delen (PV),2015,307444,307444,30.0,2.0,0.0,15.0,60.7,20.0
Misdrijven WvSr,Niet in te delen (PV),2016,307445,307445,20.0,2.0,0.0,5.0,31.6,10.0
Misdrijven WvSr,Niet in te delen (PV),2017,307446,307446,30.0,2.0,0.0,10.0,42.9,10.0
Misdrijven WvSr,Niet in te delen (PV),2018,307447,307447,10.0,1.0,0.0,5.0,40.0,15.0
Misdrijven WvSr,Niet in te delen (PV),2019,307448,307448,15.0,1.0,0.0,10.0,69.2,10.0
Misdrijven WvSr,Niet in te delen (PV),2020,307449,307449,20.0,2.0,0.0,10.0,52.6,15.0
Misdrijven WvSr,Noord-Brabant (PV),2010,307417,307417,1460.0,1.0,0.6,1150.0,78.9,1225.0
Misdrijven WvSr,Noord-Brabant (PV),2011,307418,307418,1640.0,1.0,0.7,1275.0,77.9,1355.0
Misdrijven WvSr,Noord-Brabant (PV),2012,307419,307419,1660.0,1.0,0.7,1280.0,77.2,1315.0
Misdrijven WvSr,Noord-Brabant (PV),2013,307420,307420,1560.0,1.0,0.6,1185.0,75.9,1240.0
Misdrijven WvSr,Noord-Brabant (PV),2014,307421,307421,1760.0,1.0,0.7,1275.0,72.5,1335.0
Misdrijven WvSr,Noord-Brabant (PV),2015,307422,307422,1650.0,1.0,0.7,1125.0,68.3,1165.0
Misdrijven WvSr,Noord-Brabant (PV),2016,307423,307423,1680.0,1.0,0.7,1175.0,69.9,1225.0
Misdrijven WvSr,Noord-Brabant (PV),2017,307424,307424,1525.0,1.0,0.6,1030.0,67.7,1055.0
Misdrijven WvSr,Noord-Brabant (PV),2018,307425,307425,1640.0,1.0,0.6,1125.0,68.8,1170.0
Misdrijven WvSr,Noord-Brabant (PV),2019,307426,307426,1810.0,2.0,0.7,1325.0,73.2,1385.0
Misdrijven WvSr,Noord-Brabant (PV),2020,307427,307427,1865.0,2.0,0.7,1195.0,64.0,1295.0
Misdrijven WvSr,Noord-Holland (PV),2010,307384,307384,2085.0,1.0,0.8,1625.0,78.0,1755.0
Misdrijven WvSr,Noord-Holland (PV),2011,307385,307385,2195.0,1.0,0.8,1710.0,77.9,1820.0
Misdrijven WvSr,Noord-Holland (PV),2012,307386,307386,2040.0,1.0,0.8,1460.0,71.6,1550.0
Misdrijven WvSr,Noord-Holland (PV),2013,307387,307387,1900.0,1.0,0.7,1350.0,71.0,1450.0
Misdrijven WvSr,Noord-Holland (PV),2014,307388,307388,2050.0,1.0,0.7,1410.0,68.6,1485.0
Misdrijven WvSr,Noord-Holland (PV),2015,307389,307389,1865.0,1.0,0.7,1205.0,64.5,1270.0
Misdrijven WvSr,Noord-Holland (PV),2016,307390,307390,2000.0,1.0,0.7,1245.0,62.3,1310.0
Misdrijven WvSr,Noord-Holland (PV),2017,307391,307391,1765.0,1.0,0.6,1065.0,60.2,1140.0
Misdrijven WvSr,Noord-Holland (PV),2018,307392,307392,1825.0,1.0,0.6,1105.0,60.5,1220.0
Misdrijven WvSr,Noord-Holland (PV),2019,307393,307393,2045.0,1.0,0.7,1315.0,64.5,1420.0
Misdrijven WvSr,Noord-Holland (PV),2020,307394,307394,2195.0,1.0,0.8,1265.0,57.5,1420.0
Misdrijven WvSr,Overijssel (PV),2010,307340,307340,600.0,1.0,0.5,530.0,87.7,555.0
Misdrijven WvSr,Overijssel (PV),2011,307341,307341,705.0,1.0,0.6,565.0,80.3,590.0
Misdrijven WvSr,Overijssel (PV),2012,307342,307342,775.0,1.0,0.7,620.0,79.9,640.0
Misdrijven WvSr,Overijssel (PV),2013,307343,307343,675.0,1.0,0.6,535.0,79.2,565.0
Misdrijven WvSr,Overijssel (PV),2014,307344,307344,660.0,1.0,0.6,485.0,73.7,495.0
Misdrijven WvSr,Overijssel (PV),2015,307345,307345,690.0,1.0,0.6,535.0,77.8,555.0
Misdrijven WvSr,Overijssel (PV),2016,307346,307346,665.0,1.0,0.6,520.0,78.0,525.0
Misdrijven WvSr,Overijssel (PV),2017,307347,307347,620.0,1.0,0.5,445.0,71.5,450.0
Misdrijven WvSr,Overijssel (PV),2018,307348,307348,635.0,1.0,0.6,475.0,75.2,490.0
Misdrijven WvSr,Overijssel (PV),2019,307349,307349,765.0,2.0,0.7,570.0,74.4,595.0
Misdrijven WvSr,Overijssel (PV),2020,307350,307350,770.0,2.0,0.7,545.0,70.9,595.0
Misdrijven WvSr,Utrecht (PV),2010,307373,307373,725.0,1.0,0.6,590.0,81.3,590.0
Misdrijven WvSr,Utrecht (PV),2011,307374,307374,870.0,1.0,0.7,695.0,79.9,725.0
Misdrijven WvSr,Utrecht (PV),2012,307375,307375,1025.0,1.0,0.8,805.0,78.3,835.0
Misdrijven WvSr,Utrecht (PV),2013,307376,307376,920.0,1.0,0.7,720.0,78.5,730.0
Misdrijven WvSr,Utrecht (PV),2014,307377,307377,945.0,1.0,0.8,740.0,78.0,745.0
Misdrijven WvSr,Utrecht (PV),2015,307378,307378,850.0,1.0,0.7,620.0,72.7,630.0
Misdrijven WvSr,Utrecht (PV),2016,307379,307379,950.0,1.0,0.7,695.0,72.9,705.0
Misdrijven WvSr,Utrecht (PV),2017,307380,307380,825.0,1.0,0.6,575.0,69.9,595.0
Misdrijven WvSr,Utrecht (PV),2018,307381,307381,920.0,1.0,0.7,635.0,69.2,650.0
Misdrijven WvSr,Utrecht (PV),2019,307382,307382,815.0,1.0,0.6,585.0,71.6,605.0
Misdrijven WvSr,Utrecht (PV),2020,307383,307383,890.0,1.0,0.7,575.0,64.8,615.0
Misdrijven WvSr,Zeeland (PV),2010,307406,307406,170.0,1.0,0.5,135.0,79.7,150.0
Misdrijven WvSr,Zeeland (PV),2011,307407,307407,205.0,1.0,0.5,160.0,77.2,160.0
Misdrijven WvSr,Zeeland (PV),2012,307408,307408,220.0,1.0,0.6,175.0,80.0,175.0
Misdrijven WvSr,Zeeland (PV),2013,307409,307409,180.0,1.0,0.5,130.0,73.0,130.0
Misdrijven WvSr,Zeeland (PV),2014,307410,307410,190.0,1.0,0.5,135.0,71.4,145.0
Misdrijven WvSr,Zeeland (PV),2015,307411,307411,150.0,1.0,0.4,110.0,75.0,120.0
Misdrijven WvSr,Zeeland (PV),2016,307412,307412,200.0,1.0,0.5,140.0,70.7,145.0
Misdrijven WvSr,Zeeland (PV),2017,307413,307413,225.0,2.0,0.6,155.0,69.0,175.0
Misdrijven WvSr,Zeeland (PV),2018,307414,307414,165.0,1.0,0.4,100.0,61.8,110.0
Misdrijven WvSr,Zeeland (PV),2019,307415,307415,190.0,1.0,0.5,120.0,62.5,130.0
Misdrijven WvSr,Zeeland (PV),2020,307416,307416,190.0,1.0,0.5,120.0,61.5,140.0
Misdrijven WvSr,Zuid-Holland (PV),2010,307395,307395,2840.0,1.0,0.8,2405.0,84.6,2490.0
Misdrijven WvSr,Zuid-Holland (PV),2011,307396,307396,2990.0,1.0,0.8,2545.0,85.2,2700.0
Misdrijven WvSr,Zuid-Holland (PV),2012,307397,307397,2975.0,1.0,0.8,2480.0,83.2,2640.0
Misdrijven WvSr,Zuid-Holland (PV),2013,307398,307398,2985.0,1.0,0.8,2360.0,79.1,2440.0
Misdrijven WvSr,Zuid-Holland (PV),2014,307399,307399,3090.0,1.0,0.9,2450.0,79.4,2520.0
Misdrijven WvSr,Zuid-Holland (PV),2015,307400,307400,2835.0,1.0,0.8,2135.0,75.3,2195.0
Misdrijven WvSr,Zuid-Holland (PV),2016,307401,307401,2725.0,1.0,0.8,1985.0,72.9,2030.0
Misdrijven WvSr,Zuid-Holland (PV),2017,307402,307402,2625.0,1.0,0.7,1800.0,68.6,1845.0
Misdrijven WvSr,Zuid-Holland (PV),2018,307403,307403,2670.0,1.0,0.7,1780.0,66.6,1840.0
Misdrijven WvSr,Zuid-Holland (PV),2019,307404,307404,2800.0,1.0,0.8,1895.0,67.8,1970.0
Misdrijven WvSr,Zuid-Holland (PV),2020,307405,307405,3090.0,2.0,0.8,1940.0,62.7,2095.0
Misdrijven overige wetten,Drenthe (PV),2010,1180707,1180707,265.0,1.0,0.6,145.0,206.5,150.0
Misdrijven overige wetten,Drenthe (PV),2011,1180710,1180710,200.0,0.0,0.4,145.0,147.2,170.0
Misdrijven overige wetten,Drenthe (PV),2012,1180713,1180713,220.0,0.0,0.4,150.0,142.6,200.0
Misdrijven overige wetten,Drenthe (PV),2013,1180716,1180716,200.0,0.0,0.4,130.0,130.0,160.0
Misdrijven overige wetten,Drenthe (PV),2014,1180719,1180719,140.0,0.0,0.0,90.0,127.6,100.0
Misdrijven overige wetten,Drenthe (PV),2015,1180722,1180722,200.0,0.0,0.4,120.0,120.4,140.0
Misdrijven overige wetten,Drenthe (PV),2016,1180725,1180725,200.0,2.0,0.4,120.0,121.6,140.0
Misdrijven overige wetten,Drenthe (PV),2017,1180728,1180728,170.0,2.0,0.0,120.0,145.8,150.0
Misdrijven overige wetten,Drenthe (PV),2018,1180731,1180731,220.0,2.0,0.4,170.0,148.2,190.0
Misdrijven overige wetten,Drenthe (PV),2019,1180734,1180734,160.0,0.0,0.0,120.0,154.4,130.0
Misdrijven overige wetten,Drenthe (PV),2020,1180737,1180737,120.0,0.0,0.0,70.0,118.0,90.0
Misdrijven overige wetten,Flevoland (PV),2010,1180773,1180773,170.0,0.0,0.0,140.0,162.8,180.0
Misdrijven overige wetten,Flevoland (PV),2011,1180776,1180776,210.0,0.0,0.6,180.0,167.6,230.0
Misdrijven overige wetten,Flevoland (PV),2012,1180779,1180779,170.0,0.0,0.0,150.0,167.8,160.0
Misdrijven overige wetten,Flevoland (PV),2013,1180782,1180782,120.0,0.0,0.0,90.0,146.6,120.0
Misdrijven overige wetten,Flevoland (PV),2014,1180785,1180785,230.0,0.0,0.6,90.0,79.6,100.0
Misdrijven overige wetten,Flevoland (PV),2015,1180788,1180788,150.0,0.0,0.0,80.0,115.0,110.0
Misdrijven overige wetten,Flevoland (PV),2016,1180791,1180791,150.0,0.0,0.0,100.0,129.8,130.0
Misdrijven overige wetten,Flevoland (PV),2017,1180794,1180794,170.0,0.0,0.0,120.0,141.2,150.0
Misdrijven overige wetten,Flevoland (PV),2018,1180797,1180797,240.0,2.0,0.6,190.0,155.0,210.0
Misdrijven overige wetten,Flevoland (PV),2019,1180800,1180800,190.0,2.0,0.4,150.0,150.6,190.0
Misdrijven overige wetten,Flevoland (PV),2020,1180803,1180803,140.0,0.0,0.0,80.0,121.8,90.0
Misdrijven overige wetten,Fryslân (PV),2010,1180674,1180674,360.0,2.0,0.6,320.0,177.6,350.0
Misdrijven overige wetten,Fryslân (PV),2011,1180677,1180677,335.0,2.0,0.6,280.0,166.5,310.0
Misdrijven overige wetten,Fryslân (PV),2012,1180680,1180680,300.0,2.0,0.4,240.0,158.6,270.0
Misdrijven overige wetten,Fryslân (PV),2013,1180683,1180683,300.0,2.0,0.4,240.0,156.2,270.0
Misdrijven overige wetten,Fryslân (PV),2014,1180686,1180686,270.0,0.0,0.4,220.0,166.0,260.0
Misdrijven overige wetten,Fryslân (PV),2015,1180689,1180689,255.0,0.0,0.4,210.0,162.39999999999998,220.0
Misdrijven overige wetten,Fryslân (PV),2016,1180692,1180692,330.0,2.0,0.6,260.0,162.0,330.0
Misdrijven overige wetten,Fryslân (PV),2017,1180695,1180695,210.0,2.0,0.4,160.0,154.8,200.0
Misdrijven overige wetten,Fryslân (PV),2018,1180698,1180698,390.0,2.0,0.6,310.0,162.6,350.0
Misdrijven overige wetten,Fryslân (PV),2019,1180701,1180701,260.0,2.0,0.4,230.0,175.4,250.0
Misdrijven overige wetten,Fryslân (PV),2020,1180704,1180704,180.0,0.0,0.0,110.0,129.6,130.0
Misdrijven overige wetten,Gelderland (PV),2010,1180806,1180806,1190.0,0.0,0.6,965.0,215.60000000000002,1250.0
Misdrijven overige wetten,Gelderland (PV),2011,1180809,1180809,1180.0,0.0,0.6,960.0,205.6,1170.0
Misdrijven overige wetten,Gelderland (PV),2012,1180812,1180812,1155.0,0.0,0.6,970.0,238.0,1250.0
Misdrijven overige wetten,Gelderland (PV),2013,1180815,1180815,1020.0,0.0,0.5,840.0,249.70000000000002,1080.0
Misdrijven overige wetten,Gelderland (PV),2014,1180818,1180818,960.0,0.0,0.4,750.0,232.5,910.0
Misdrijven overige wetten,Gelderland (PV),2015,1180821,1180821,855.0,0.0,0.4,600.0,208.2,730.0
Misdrijven overige wetten,Gelderland (PV),2016,1180824,1180824,820.0,0.0,0.4,595.0,214.10000000000002,710.0
Misdrijven overige wetten,Gelderland (PV),2017,1180827,1180827,845.0,2.0,0.4,680.0,260.9,795.0
Misdrijven overige wetten,Gelderland (PV),2018,1180830,1180830,840.0,2.0,0.4,680.0,230.3,835.0
Misdrijven overige wetten,Gelderland (PV),2019,1180833,1180833,770.0,0.0,0.4,630.0,263.9,780.0
Misdrijven overige wetten,Gelderland (PV),2020,1180836,1180836,640.0,0.0,0.4,450.0,141.0,630.0
Misdrijven overige wetten,Groningen (PV),2010,1180641,1180641,410.0,2.0,0.8,290.0,140.2,350.0
Misdrijven overige wetten,Groningen (PV),2011,1180644,1180644,320.0,0.0,0.6,240.0,151.0,300.0
Misdrijven overige wetten,Groningen (PV),2012,1180647,1180647,360.0,2.0,0.6,280.0,155.8,350.0
Misdrijven overige wetten,Groningen (PV),2013,1180650,1180650,350.0,2.0,0.6,250.0,145.6,310.0
Misdrijven overige wetten,Groningen (PV),2014,1180653,1180653,270.0,0.0,0.4,190.0,143.8,210.0
Misdrijven overige wetten,Groningen (PV),2015,1180656,1180656,280.0,0.0,0.4,210.0,149.0,230.0
Misdrijven overige wetten,Groningen (PV),2016,1180659,1180659,200.0,0.0,0.4,140.0,134.6,150.0
Misdrijven overige wetten,Groningen (PV),2017,1180662,1180662,180.0,0.0,0.0,130.0,150.6,150.0
Misdrijven overige wetten,Groningen (PV),2018,1180665,1180665,300.0,2.0,0.6,230.0,151.6,270.0
Misdrijven overige wetten,Groningen (PV),2019,1180668,1180668,260.0,2.0,0.4,210.0,167.2,250.0
Misdrijven overige wetten,Groningen (PV),2020,1180671,1180671,180.0,0.0,0.0,120.0,126.0,150.0
Misdrijven overige wetten,Limburg (PV),2010,1181004,1181004,530.0,0.0,0.4,390.0,209.6,410.0
Misdrijven overige wetten,Limburg (PV),2011,1181007,1181007,525.0,0.0,0.4,360.0,205.8,420.0
Misdrijven overige wetten,Limburg (PV),2012,1181010,1181010,610.0,0.0,0.6,450.0,149.3,540.0
Misdrijven overige wetten,Limburg (PV),2013,1181013,1181013,665.0,0.0,0.6,430.0,228.6,495.0
Misdrijven overige wetten,Limburg (PV),2014,1181016,1181016,540.0,0.0,0.4,310.0,214.6,380.0
Misdrijven overige wetten,Limburg (PV),2015,1181019,1181019,610.0,0.0,0.6,340.0,111.4,390.0
Misdrijven overige wetten,Limburg (PV),2016,1181022,1181022,490.0,0.0,0.4,260.0,104.4,315.0
Misdrijven overige wetten,Limburg (PV),2017,1181025,1181025,540.0,0.0,0.4,310.0,114.0,350.0
Misdrijven overige wetten,Limburg (PV),2018,1181028,1181028,480.0,0.0,0.4,300.0,125.4,330.0
Misdrijven overige wetten,Limburg (PV),2019,1181031,1181031,500.0,0.0,0.4,320.0,129.0,440.0
Misdrijven overige wetten,Limburg (PV),2020,1181034,1181034,400.0,0.0,0.4,210.0,107.0,280.0
Misdrijven overige wetten,Niet in te delen (PV),2010,1181037,1181037,70.0,2.0,0.0,60.0,165.89999999999998,60.0
Misdrijven overige wetten,Niet in te delen (PV),2011,1181040,1181040,30.0,2.0,0.0,20.0,141.2,20.0
Misdrijven overige wetten,Niet in te delen (PV),2012,1181043,1181043,30.0,2.0,0.0,20.0,176.60000000000002,30.0
Misdrijven overige wetten,Niet in te delen (PV),2013,1181046,1181046,40.0,2.0,0.0,30.0,217.60000000000002,30.0
Misdrijven overige wetten,Niet in te delen (PV),2014,1181049,1181049,35.0,3.0,0.0,30.0,281.3,30.0
Misdrijven overige wetten,Niet in te delen (PV),2015,1181052,1181052,45.0,3.0,0.0,30.0,220.10000000000002,35.0
Misdrijven overige wetten,Niet in te delen (PV),2016,1181055,1181055,40.0,4.0,0.0,30.0,174.1,40.0
Misdrijven overige wetten,Niet in te delen (PV),2017,1181058,1181058,60.0,4.0,0.0,45.0,221.7,70.0
Misdrijven overige wetten,Niet in te delen (PV),2018,1181061,1181061,70.0,3.0,0.0,50.0,219.7,45.0
Misdrijven overige wetten,Niet in te delen (PV),2019,1181064,1181064,30.0,1.0,0.0,30.0,258.9,30.0
Misdrijven overige wetten,Niet in te delen (PV),2020,1181067,1181067,60.0,6.0,0.0,40.0,129.8,50.0
Misdrijven overige wetten,Noord-Brabant (PV),2010,1180971,1180971,960.0,0.0,0.4,710.0,223.8,830.0
Misdrijven overige wetten,Noord-Brabant (PV),2011,1180974,1180974,970.0,0.0,0.4,765.0,233.1,895.0
Misdrijven overige wetten,Noord-Brabant (PV),2012,1180977,1180977,1240.0,0.0,0.5,1060.0,256.5,1180.0
Misdrijven overige wetten,Noord-Brabant (PV),2013,1180980,1180980,1050.0,0.0,0.4,840.0,160.6,1030.0
Misdrijven overige wetten,Noord-Brabant (PV),2014,1180983,1180983,1000.0,0.0,0.4,740.0,222.7,860.0
Misdrijven overige wetten,Noord-Brabant (PV),2015,1180986,1180986,1020.0,0.0,0.4,690.0,136.0,750.0
Misdrijven overige wetten,Noord-Brabant (PV),2016,1180989,1180989,990.0,0.0,0.4,610.0,222.2,640.0
Misdrijven overige wetten,Noord-Brabant (PV),2017,1180992,1180992,990.0,0.0,0.4,605.0,122.8,695.0
Misdrijven overige wetten,Noord-Brabant (PV),2018,1180995,1180995,1030.0,0.0,0.4,660.0,203.29999999999998,770.0
Misdrijven overige wetten,Noord-Brabant (PV),2019,1180998,1180998,1045.0,0.0,0.4,685.0,230.8,780.0
Misdrijven overige wetten,Noord-Brabant (PV),2020,1181001,1181001,895.0,0.0,0.4,540.0,120.30000000000001,770.0
Misdrijven overige wetten,Noord-Holland (PV),2010,1180872,1180872,1470.0,0.0,0.6,1210.0,253.20000000000002,1590.0
Misdrijven overige wetten,Noord-Holland (PV),2011,1180875,1180875,1380.0,0.0,0.6,1075.0,230.39999999999998,1535.0
Misdrijven overige wetten,Noord-Holland (PV),2012,1180878,1180878,1380.0,0.0,0.6,1060.0,234.0,1360.0
Misdrijven overige wetten,Noord-Holland (PV),2013,1180881,1180881,1210.0,0.0,0.4,960.0,258.2,1260.0
Misdrijven overige wetten,Noord-Holland (PV),2014,1180884,1180884,1275.0,0.0,0.4,995.0,156.60000000000002,1120.0
Misdrijven overige wetten,Noord-Holland (PV),2015,1180887,1180887,1095.0,0.0,0.4,840.0,154.0,1080.0
Misdrijven overige wetten,Noord-Holland (PV),2016,1180890,1180890,1050.0,0.0,0.4,770.0,146.2,890.0
Misdrijven overige wetten,Noord-Holland (PV),2017,1180893,1180893,970.0,0.0,0.4,760.0,156.6,930.0
Misdrijven overige wetten,Noord-Holland (PV),2018,1180896,1180896,1190.0,0.0,0.4,900.0,151.4,1030.0
Misdrijven overige wetten,Noord-Holland (PV),2019,1180899,1180899,1090.0,0.0,0.4,860.0,158.0,1040.0
Misdrijven overige wetten,Noord-Holland (PV),2020,1180902,1180902,970.0,0.0,0.4,600.0,124.2,780.0
Misdrijven overige wetten,Overijssel (PV),2010,1180740,1180740,850.0,2.0,0.8,700.0,224.9,820.0
Misdrijven overige wetten,Overijssel (PV),2011,1180743,1180743,760.0,2.0,0.6,670.0,176.4,810.0
Misdrijven overige wetten,Overijssel (PV),2012,1180746,1180746,645.0,2.0,0.6,565.0,174.6,650.0
Misdrijven overige wetten,Overijssel (PV),2013,1180749,1180749,460.0,0.0,0.4,410.0,175.8,500.0
