SoortMisdrijf,RegioS,Perioden,TotaalGeregistreerdeMisdrijven_1,GeregistreerdeMisdrijvenRelatief_2,GeregistreerdeMisdrijvenPer1000Inw_3,TotaalOpgehelderdeMisdrijven_4,OpgehelderdeMisdrijvenRelatief_5,RegistratiesVanVerdachten_6
"Misdrijven, totaal",Gulpen-Wittem,2012,660.0,100.0,45.6,115.0,17.3,130.0
"Misdrijven, totaal",Gulpen-Wittem,2013,735.0,100.0,51.0,140.0,18.8,165.0
"Misdrijven, totaal",Gulpen-Wittem,2014,525.0,100.0,36.3,90.0,17.5,105.0
"Misdrijven, totaal",Gulpen-Wittem,2015,545.0,100.0,37.5,85.0,15.6,90.0
"Misdrijven, totaal",Gulpen-Wittem,2016,540.0,100.0,37.2,75.0,14.1,85.0
"Misdrijven, totaal",Gulpen-Wittem,2017,480.0,100.0,33.5,60.0,12.1,70.0
"Misdrijven, totaal",Gulpen-Wittem,2018,430.0,100.0,30.4,85.0,19.2,115.0
"Misdrijven, totaal",Gulpen-Wittem,2019,460.0,100.0,32.1,95.0,21.0,110.0
"Misdrijven, totaal",Gulpen-Wittem,2020,525.0,100.0,37.2,65.0,12.7,90.0
"Misdrijven, totaal",Haaksbergen,2010,1010.0,100.0,41.3,225.0,22.2,295.0
"Misdrijven, totaal",Haaksbergen,2011,1000.0,100.0,40.8,220.0,22.0,245.0
"Misdrijven, totaal",Haaksbergen,2012,990.0,100.0,40.5,210.0,21.2,255.0
"Misdrijven, totaal",Haaksbergen,2013,880.0,100.0,36.1,205.0,23.4,250.0
"Misdrijven, totaal",Haaksbergen,2014,815.0,100.0,33.6,205.0,25.3,240.0
"Misdrijven, totaal",Haaksbergen,2015,620.0,100.0,25.5,150.0,24.2,160.0
"Misdrijven, totaal",Haaksbergen,2016,610.0,100.0,25.0,140.0,22.9,150.0
"Misdrijven, totaal",Haaksbergen,2017,555.0,100.0,22.9,140.0,24.9,190.0
"Misdrijven, totaal",Haaksbergen,2018,610.0,100.0,25.2,155.0,25.7,180.0
"Misdrijven, totaal",Haaksbergen,2019,625.0,100.0,25.8,145.0,23.2,165.0
"Misdrijven, totaal",Haaksbergen,2020,595.0,100.0,24.4,135.0,22.7,170.0
"Misdrijven, totaal",Haarlem,2010,13285.0,100.0,88.8,3475.0,26.1,4190.0
"Misdrijven, totaal",Haarlem,2011,13115.0,100.0,87.1,3325.0,25.3,4070.0
"Misdrijven, totaal",Haarlem,2012,11480.0,100.0,75.6,2995.0,26.1,3605.0
"Misdrijven, totaal",Haarlem,2013,11690.0,100.0,76.4,2665.0,22.8,3220.0
"Misdrijven, totaal",Haarlem,2014,10835.0,100.0,69.8,2695.0,24.9,3255.0
"Misdrijven, totaal",Haarlem,2015,10365.0,100.0,66.2,2585.0,24.9,3075.0
"Misdrijven, totaal",Haarlem,2016,9840.0,100.0,62.2,2470.0,25.1,2875.0
"Misdrijven, totaal",Haarlem,2017,8335.0,100.0,52.4,2085.0,25.0,2475.0
"Misdrijven, totaal",Haarlem,2018,8160.0,100.0,51.1,1905.0,23.3,2245.0
"Misdrijven, totaal",Haarlem,2019,8505.0,100.0,52.7,1850.0,21.8,2170.0
"Misdrijven, totaal",Haarlem,2020,8150.0,100.0,50.0,1535.0,18.8,2015.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2010,470.0,100.0,86.9,150.0,31.8,165.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2011,410.0,100.0,75.7,120.0,29.4,135.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2012,405.0,100.0,73.6,95.0,23.3,110.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2013,470.0,100.0,85.4,135.0,28.8,155.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2014,390.0,100.0,70.3,100.0,25.7,120.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2015,375.0,100.0,67.1,120.0,32.6,125.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2016,385.0,100.0,68.7,100.0,25.8,135.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2017,295.0,100.0,52.1,70.0,23.1,75.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2018,255.0,100.0,43.3,65.0,26.0,70.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2019,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Haarlemmerliede en Spaarnwoude,2020,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Haarlemmermeer,2010,13470.0,100.0,94.3,4320.0,32.1,5140.0
"Misdrijven, totaal",Haarlemmermeer,2011,13675.0,100.0,95.4,4335.0,31.7,5110.0
"Misdrijven, totaal",Haarlemmermeer,2012,13280.0,100.0,92.3,4435.0,33.4,5060.0
"Misdrijven, totaal",Haarlemmermeer,2013,12745.0,100.0,88.4,3925.0,30.8,4435.0
"Misdrijven, totaal",Haarlemmermeer,2014,11945.0,100.0,82.9,3895.0,32.6,4540.0
"Misdrijven, totaal",Haarlemmermeer,2015,11620.0,100.0,80.6,3430.0,29.5,3905.0
"Misdrijven, totaal",Haarlemmermeer,2016,10220.0,100.0,70.7,2765.0,27.0,3200.0
"Misdrijven, totaal",Haarlemmermeer,2017,9415.0,100.0,64.5,2365.0,25.1,2720.0
"Misdrijven, totaal",Haarlemmermeer,2018,9150.0,100.0,62.1,2460.0,26.9,2770.0
"Misdrijven, totaal",Haarlemmermeer,2019,9195.0,100.0,59.6,2320.0,25.2,2740.0
"Misdrijven, totaal",Haarlemmermeer,2020,7380.0,100.0,47.3,1720.0,23.3,2230.0
"Misdrijven, totaal",Hardenberg,2010,2560.0,100.0,43.4,740.0,28.9,890.0
"Misdrijven, totaal",Hardenberg,2011,2645.0,100.0,44.6,720.0,27.3,925.0
"Misdrijven, totaal",Hardenberg,2012,2505.0,100.0,42.2,660.0,26.3,845.0
"Misdrijven, totaal",Hardenberg,2013,2260.0,100.0,38.0,600.0,26.5,720.0
"Misdrijven, totaal",Hardenberg,2014,2070.0,100.0,34.7,540.0,26.1,660.0
"Misdrijven, totaal",Hardenberg,2015,1895.0,100.0,31.8,530.0,28.0,610.0
"Misdrijven, totaal",Hardenberg,2016,1680.0,100.0,28.2,475.0,28.3,540.0
"Misdrijven, totaal",Hardenberg,2017,1595.0,100.0,26.5,510.0,32.1,600.0
"Misdrijven, totaal",Hardenberg,2018,1635.0,100.0,27.0,555.0,34.0,675.0
"Misdrijven, totaal",Hardenberg,2019,1695.0,100.0,28.0,575.0,33.8,700.0
"Misdrijven, totaal",Hardenberg,2020,1600.0,100.0,26.3,430.0,27.0,540.0
"Misdrijven, totaal",Harderwijk,2010,3155.0,100.0,71.6,865.0,27.4,1005.0
"Misdrijven, totaal",Harderwijk,2011,3165.0,100.0,70.4,835.0,26.5,960.0
"Misdrijven, totaal",Harderwijk,2012,2715.0,100.0,59.8,680.0,25.0,770.0
"Misdrijven, totaal",Harderwijk,2013,2555.0,100.0,55.9,685.0,26.7,815.0
"Misdrijven, totaal",Harderwijk,2014,2225.0,100.0,48.7,600.0,26.9,705.0
"Misdrijven, totaal",Harderwijk,2015,2180.0,100.0,47.6,605.0,27.8,685.0
"Misdrijven, totaal",Harderwijk,2016,1985.0,100.0,43.2,620.0,31.3,725.0
"Misdrijven, totaal",Harderwijk,2017,1645.0,100.0,35.4,530.0,32.3,620.0
"Misdrijven, totaal",Harderwijk,2018,1475.0,100.0,31.5,545.0,36.9,660.0
"Misdrijven, totaal",Harderwijk,2019,1930.0,100.0,40.6,660.0,34.2,795.0
"Misdrijven, totaal",Harderwijk,2020,2060.0,100.0,42.5,745.0,36.1,935.0
"Misdrijven, totaal",Harlingen,2010,985.0,100.0,62.4,340.0,34.2,395.0
"Misdrijven, totaal",Harlingen,2011,895.0,100.0,56.3,340.0,38.1,415.0
"Misdrijven, totaal",Harlingen,2012,780.0,100.0,49.2,235.0,30.2,325.0
"Misdrijven, totaal",Harlingen,2013,800.0,100.0,50.5,290.0,36.0,325.0
"Misdrijven, totaal",Harlingen,2014,795.0,100.0,50.4,275.0,34.6,325.0
"Misdrijven, totaal",Harlingen,2015,690.0,100.0,43.7,210.0,30.6,245.0
"Misdrijven, totaal",Harlingen,2016,655.0,100.0,41.3,230.0,34.9,275.0
"Misdrijven, totaal",Harlingen,2017,495.0,100.0,31.3,160.0,32.5,205.0
"Misdrijven, totaal",Harlingen,2018,485.0,100.0,30.9,165.0,33.7,185.0
"Misdrijven, totaal",Harlingen,2019,510.0,100.0,32.4,165.0,32.5,200.0
"Misdrijven, totaal",Harlingen,2020,540.0,100.0,34.5,120.0,22.5,180.0
"Misdrijven, totaal",Hattem,2010,560.0,100.0,47.3,130.0,23.5,150.0
"Misdrijven, totaal",Hattem,2011,565.0,100.0,48.0,140.0,24.4,170.0
"Misdrijven, totaal",Hattem,2012,450.0,100.0,38.3,85.0,18.8,110.0
"Misdrijven, totaal",Hattem,2013,425.0,100.0,36.2,95.0,22.5,115.0
"Misdrijven, totaal",Hattem,2014,320.0,100.0,27.3,80.0,24.7,110.0
"Misdrijven, totaal",Hattem,2015,385.0,100.0,32.5,90.0,23.2,115.0
"Misdrijven, totaal",Hattem,2016,340.0,100.0,28.4,95.0,28.1,130.0
"Misdrijven, totaal",Hattem,2017,270.0,100.0,22.4,80.0,30.0,95.0
"Misdrijven, totaal",Hattem,2018,230.0,100.0,18.8,60.0,27.1,75.0
"Misdrijven, totaal",Hattem,2019,285.0,100.0,23.2,75.0,27.2,95.0
"Misdrijven, totaal",Hattem,2020,305.0,100.0,25.0,80.0,25.9,95.0
"Misdrijven, totaal",Heemskerk,2010,2035.0,100.0,52.4,540.0,26.6,705.0
"Misdrijven, totaal",Heemskerk,2011,1830.0,100.0,46.6,515.0,28.1,610.0
"Misdrijven, totaal",Heemskerk,2012,1850.0,100.0,47.1,460.0,24.9,600.0
"Misdrijven, totaal",Heemskerk,2013,1865.0,100.0,47.6,480.0,25.8,615.0
"Misdrijven, totaal",Heemskerk,2014,1760.0,100.0,45.0,405.0,23.1,505.0
"Misdrijven, totaal",Heemskerk,2015,1785.0,100.0,45.6,395.0,22.2,475.0
"Misdrijven, totaal",Heemskerk,2016,1370.0,100.0,34.9,300.0,22.0,375.0
"Misdrijven, totaal",Heemskerk,2017,1315.0,100.0,33.5,325.0,24.7,415.0
"Misdrijven, totaal",Heemskerk,2018,1125.0,100.0,28.7,275.0,24.3,335.0
"Misdrijven, totaal",Heemskerk,2019,1290.0,100.0,32.9,275.0,21.4,320.0
"Misdrijven, totaal",Heemskerk,2020,1280.0,100.0,32.7,200.0,15.8,245.0
"Misdrijven, totaal",Heemstede,2010,1510.0,100.0,57.9,305.0,20.2,415.0
"Misdrijven, totaal",Heemstede,2011,1475.0,100.0,56.1,345.0,23.3,415.0
"Misdrijven, totaal",Heemstede,2012,1415.0,100.0,54.0,245.0,17.4,310.0
"Misdrijven, totaal",Heemstede,2013,1760.0,100.0,66.9,325.0,18.4,380.0
"Misdrijven, totaal",Heemstede,2014,1245.0,100.0,47.3,220.0,17.7,255.0
"Misdrijven, totaal",Heemstede,2015,1190.0,100.0,45.0,240.0,20.0,300.0
"Misdrijven, totaal",Heemstede,2016,1090.0,100.0,40.7,180.0,16.6,195.0
"Misdrijven, totaal",Heemstede,2017,900.0,100.0,33.5,205.0,22.5,220.0
"Misdrijven, totaal",Heemstede,2018,895.0,100.0,33.0,180.0,19.9,220.0
"Misdrijven, totaal",Heemstede,2019,925.0,100.0,34.0,175.0,19.1,220.0
"Misdrijven, totaal",Heemstede,2020,1120.0,100.0,41.2,255.0,22.7,335.0
"Misdrijven, totaal",Heerde,2010,860.0,100.0,47.0,275.0,31.8,365.0
"Misdrijven, totaal",Heerde,2011,775.0,100.0,42.3,240.0,31.0,295.0
"Misdrijven, totaal",Heerde,2012,685.0,100.0,37.6,180.0,25.9,215.0
"Misdrijven, totaal",Heerde,2013,665.0,100.0,36.1,200.0,30.4,260.0
"Misdrijven, totaal",Heerde,2014,580.0,100.0,31.4,215.0,37.0,285.0
"Misdrijven, totaal",Heerde,2015,625.0,100.0,33.7,250.0,39.9,330.0
"Misdrijven, totaal",Heerde,2016,465.0,100.0,25.1,125.0,27.3,145.0
"Misdrijven, totaal",Heerde,2017,445.0,100.0,24.1,140.0,31.1,160.0
"Misdrijven, totaal",Heerde,2018,410.0,100.0,22.0,160.0,39.1,215.0
"Misdrijven, totaal",Heerde,2019,425.0,100.0,22.9,150.0,35.1,175.0
"Misdrijven, totaal",Heerde,2020,440.0,100.0,23.6,115.0,25.8,160.0
"Misdrijven, totaal",Heerhugowaard,2010,3415.0,100.0,66.7,880.0,25.7,1105.0
"Misdrijven, totaal",Heerhugowaard,2011,3625.0,100.0,69.7,880.0,24.3,1095.0
"Misdrijven, totaal",Heerhugowaard,2012,3485.0,100.0,66.4,830.0,23.8,1000.0
"Misdrijven, totaal",Heerhugowaard,2013,3415.0,100.0,64.5,790.0,23.2,985.0
"Misdrijven, totaal",Heerhugowaard,2014,3205.0,100.0,60.1,920.0,28.7,1190.0
"Misdrijven, totaal",Heerhugowaard,2015,3030.0,100.0,56.6,805.0,26.6,975.0
"Misdrijven, totaal",Heerhugowaard,2016,2810.0,100.0,52.1,800.0,28.5,920.0
"Misdrijven, totaal",Heerhugowaard,2017,2350.0,100.0,42.8,695.0,29.6,875.0
"Misdrijven, totaal",Heerhugowaard,2018,2190.0,100.0,39.2,575.0,26.2,665.0
"Misdrijven, totaal",Heerhugowaard,2019,2480.0,100.0,43.7,655.0,26.4,805.0
"Misdrijven, totaal",Heerhugowaard,2020,2590.0,100.0,45.0,545.0,21.0,685.0
"Misdrijven, totaal",Heerlen,2010,9570.0,100.0,107.3,2895.0,30.3,3550.0
"Misdrijven, totaal",Heerlen,2011,9615.0,100.0,107.8,2600.0,27.1,3245.0
"Misdrijven, totaal",Heerlen,2012,8430.0,100.0,94.7,2430.0,28.9,2960.0
"Misdrijven, totaal",Heerlen,2013,8205.0,100.0,92.4,2345.0,28.6,2770.0
"Misdrijven, totaal",Heerlen,2014,8105.0,100.0,91.8,2090.0,25.8,2500.0
"Misdrijven, totaal",Heerlen,2015,7215.0,100.0,82.5,1775.0,24.6,2070.0
"Misdrijven, totaal",Heerlen,2016,6945.0,100.0,79.5,1775.0,25.6,2140.0
"Misdrijven, totaal",Heerlen,2017,5895.0,100.0,67.6,1585.0,26.9,1890.0
"Misdrijven, totaal",Heerlen,2018,5660.0,100.0,65.2,1775.0,31.3,2050.0
"Misdrijven, totaal",Heerlen,2019,5610.0,100.0,64.6,1815.0,32.4,2175.0
"Misdrijven, totaal",Heerlen,2020,5060.0,100.0,58.1,1520.0,30.0,1935.0
"Misdrijven, totaal",Heeze-Leende,2010,800.0,100.0,52.3,140.0,17.5,170.0
"Misdrijven, totaal",Heeze-Leende,2011,700.0,100.0,45.6,165.0,23.5,185.0
"Misdrijven, totaal",Heeze-Leende,2012,710.0,100.0,46.4,145.0,20.2,185.0
"Misdrijven, totaal",Heeze-Leende,2013,760.0,100.0,49.3,175.0,22.9,255.0
"Misdrijven, totaal",Heeze-Leende,2014,695.0,100.0,45.3,130.0,18.7,160.0
"Misdrijven, totaal",Heeze-Leende,2015,570.0,100.0,37.0,140.0,24.8,175.0
"Misdrijven, totaal",Heeze-Leende,2016,575.0,100.0,36.8,115.0,20.1,130.0
"Misdrijven, totaal",Heeze-Leende,2017,435.0,100.0,27.7,120.0,27.4,140.0
"Misdrijven, totaal",Heeze-Leende,2018,445.0,100.0,28.1,115.0,26.0,145.0
"Misdrijven, totaal",Heeze-Leende,2019,445.0,100.0,27.7,105.0,23.3,110.0
"Misdrijven, totaal",Heeze-Leende,2020,485.0,100.0,30.2,105.0,21.8,135.0
"Misdrijven, totaal",Heiloo,2010,1150.0,100.0,51.3,185.0,16.0,220.0
"Misdrijven, totaal",Heiloo,2011,1210.0,100.0,53.5,230.0,19.1,280.0
"Misdrijven, totaal",Heiloo,2012,1010.0,100.0,44.5,175.0,17.6,210.0
"Misdrijven, totaal",Heiloo,2013,955.0,100.0,42.3,230.0,24.2,265.0
"Misdrijven, totaal",Heiloo,2014,965.0,100.0,42.7,260.0,26.9,280.0
"Misdrijven, totaal",Heiloo,2015,980.0,100.0,43.4,175.0,18.0,200.0
"Misdrijven, totaal",Heiloo,2016,880.0,100.0,38.8,190.0,21.7,225.0
"Misdrijven, totaal",Heiloo,2017,770.0,100.0,33.8,165.0,21.4,190.0
"Misdrijven, totaal",Heiloo,2018,645.0,100.0,27.9,130.0,20.0,150.0
"Misdrijven, totaal",Heiloo,2019,615.0,100.0,26.3,120.0,19.8,160.0
"Misdrijven, totaal",Heiloo,2020,690.0,100.0,28.8,130.0,18.8,155.0
"Misdrijven, totaal",Hellendoorn,2010,1175.0,100.0,32.8,335.0,28.7,410.0
"Misdrijven, totaal",Hellendoorn,2011,1235.0,100.0,34.5,325.0,26.5,425.0
"Misdrijven, totaal",Hellendoorn,2012,1170.0,100.0,32.7,295.0,25.0,370.0
"Misdrijven, totaal",Hellendoorn,2013,1005.0,100.0,28.1,270.0,26.7,335.0
"Misdrijven, totaal",Hellendoorn,2014,875.0,100.0,24.4,220.0,25.2,290.0
"Misdrijven, totaal",Hellendoorn,2015,840.0,100.0,23.6,175.0,20.7,210.0
"Misdrijven, totaal",Hellendoorn,2016,770.0,100.0,21.6,165.0,21.4,190.0
"Misdrijven, totaal",Hellendoorn,2017,715.0,100.0,20.0,175.0,24.8,225.0
"Misdrijven, totaal",Hellendoorn,2018,755.0,100.0,21.0,210.0,27.6,245.0
"Misdrijven, totaal",Hellendoorn,2019,705.0,100.0,19.7,160.0,22.9,185.0
"Misdrijven, totaal",Hellendoorn,2020,800.0,100.0,22.2,190.0,23.5,275.0
"Misdrijven, totaal",Hellevoetsluis,2010,2090.0,100.0,52.5,625.0,30.0,725.0
"Misdrijven, totaal",Hellevoetsluis,2011,2245.0,100.0,56.5,725.0,32.3,825.0
"Misdrijven, totaal",Hellevoetsluis,2012,2100.0,100.0,53.3,680.0,32.3,775.0
"Misdrijven, totaal",Hellevoetsluis,2013,1845.0,100.0,47.3,585.0,31.7,680.0
"Misdrijven, totaal",Hellevoetsluis,2014,1810.0,100.0,46.5,565.0,31.2,680.0
"Misdrijven, totaal",Hellevoetsluis,2015,1835.0,100.0,47.1,465.0,25.4,585.0
"Misdrijven, totaal",Hellevoetsluis,2016,1680.0,100.0,43.5,380.0,22.5,440.0
"Misdrijven, totaal",Hellevoetsluis,2017,1510.0,100.0,38.9,410.0,27.2,450.0
"Misdrijven, totaal",Hellevoetsluis,2018,1385.0,100.0,34.7,350.0,25.2,430.0
"Misdrijven, totaal",Hellevoetsluis,2019,1395.0,100.0,34.9,350.0,24.9,430.0
"Misdrijven, totaal",Hellevoetsluis,2020,1465.0,100.0,36.5,285.0,19.3,360.0
"Misdrijven, totaal",Helmond,2010,7455.0,100.0,84.4,2085.0,28.0,2475.0
"Misdrijven, totaal",Helmond,2011,7220.0,100.0,81.5,1930.0,26.7,2365.0
"Misdrijven, totaal",Helmond,2012,7190.0,100.0,81.0,1960.0,27.3,2375.0
"Misdrijven, totaal",Helmond,2013,7320.0,100.0,82.2,1825.0,24.9,2185.0
"Misdrijven, totaal",Helmond,2014,6800.0,100.0,76.2,1825.0,26.9,2145.0
"Misdrijven, totaal",Helmond,2015,6510.0,100.0,72.6,1805.0,27.7,2180.0
"Misdrijven, totaal",Helmond,2016,6060.0,100.0,67.2,1665.0,27.4,1925.0
"Misdrijven, totaal",Helmond,2017,5370.0,100.0,59.3,1555.0,28.9,1800.0
"Misdrijven, totaal",Helmond,2018,5200.0,100.0,57.2,1480.0,28.4,1730.0
"Misdrijven, totaal",Helmond,2019,5285.0,100.0,57.8,1665.0,31.5,1950.0
"Misdrijven, totaal",Helmond,2020,5080.0,100.0,54.9,1425.0,28.1,1770.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2010,1040.0,100.0,38.7,245.0,23.6,345.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2011,1200.0,100.0,43.5,315.0,26.1,420.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2012,1095.0,100.0,38.8,315.0,28.8,415.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2013,1100.0,100.0,38.4,315.0,28.5,400.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2014,1060.0,100.0,36.7,320.0,30.2,410.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2015,1035.0,100.0,35.4,260.0,25.1,330.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2016,1065.0,100.0,36.1,225.0,21.0,280.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2017,945.0,100.0,31.7,185.0,19.8,250.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2018,1015.0,100.0,33.0,170.0,17.0,205.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2019,1070.0,100.0,34.6,185.0,17.5,245.0
"Misdrijven, totaal",Hendrik-Ido-Ambacht,2020,1040.0,100.0,33.4,140.0,13.5,185.0
"Misdrijven, totaal",Hengelo (O.),2010,5330.0,100.0,66.0,1515.0,28.4,1790.0
"Misdrijven, totaal",Hengelo (O.),2011,5845.0,100.0,72.4,1705.0,29.1,2025.0
"Misdrijven, totaal",Hengelo (O.),2012,5495.0,100.0,67.9,1520.0,27.7,1825.0
"Misdrijven, totaal",Hengelo (O.),2013,5545.0,100.0,68.5,1500.0,27.1,1780.0
"Misdrijven, totaal",Hengelo (O.),2014,4900.0,100.0,60.5,1255.0,25.6,1490.0
"Misdrijven, totaal",Hengelo (O.),2015,4825.0,100.0,59.5,1190.0,24.6,1435.0
"Misdrijven, totaal",Hengelo (O.),2016,4620.0,100.0,57.0,1060.0,23.0,1315.0
"Misdrijven, totaal",Hengelo (O.),2017,4090.0,100.0,50.6,935.0,22.9,1115.0
"Misdrijven, totaal",Hengelo (O.),2018,4045.0,100.0,50.2,950.0,23.5,1120.0
"Misdrijven, totaal",Hengelo (O.),2019,3790.0,100.0,46.9,1075.0,28.3,1355.0
"Misdrijven, totaal",Hengelo (O.),2020,3950.0,100.0,48.7,960.0,24.3,1290.0
"Misdrijven, totaal",Het Hogeland,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2014,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2015,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2016,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2017,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2018,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Het Hogeland,2019,1130.0,100.0,23.6,310.0,27.4,445.0
"Misdrijven, totaal",Het Hogeland,2020,1225.0,100.0,25.6,285.0,23.2,430.0
"Misdrijven, totaal",Heumen,2010,840.0,100.0,50.6,155.0,18.3,230.0
"Misdrijven, totaal",Heumen,2011,780.0,100.0,47.2,120.0,15.7,155.0
"Misdrijven, totaal",Heumen,2012,800.0,100.0,48.7,100.0,12.8,130.0
"Misdrijven, totaal",Heumen,2013,780.0,100.0,47.3,125.0,16.0,160.0
"Misdrijven, totaal",Heumen,2014,685.0,100.0,41.9,110.0,16.1,125.0
"Misdrijven, totaal",Heumen,2015,770.0,100.0,47.1,120.0,15.8,170.0
"Misdrijven, totaal",Heumen,2016,735.0,100.0,44.8,130.0,17.5,155.0
"Misdrijven, totaal",Heumen,2017,625.0,100.0,38.0,105.0,16.5,120.0
"Misdrijven, totaal",Heumen,2018,565.0,100.0,34.2,110.0,19.5,145.0
"Misdrijven, totaal",Heumen,2019,580.0,100.0,35.2,90.0,15.3,110.0
"Misdrijven, totaal",Heumen,2020,565.0,100.0,34.3,100.0,17.9,145.0
"Misdrijven, totaal",Heusden,2010,2015.0,100.0,46.9,530.0,26.3,680.0
"Misdrijven, totaal",Heusden,2011,2075.0,100.0,48.1,500.0,24.1,645.0
"Misdrijven, totaal",Heusden,2012,1865.0,100.0,43.2,475.0,25.6,600.0
"Misdrijven, totaal",Heusden,2013,1825.0,100.0,42.2,415.0,22.8,500.0
"Misdrijven, totaal",Heusden,2014,1645.0,100.0,38.1,415.0,25.3,495.0
"Misdrijven, totaal",Heusden,2015,1670.0,100.0,38.7,380.0,22.8,455.0
"Misdrijven, totaal",Heusden,2016,1510.0,100.0,34.9,400.0,26.3,460.0
"Misdrijven, totaal",Heusden,2017,1420.0,100.0,32.7,345.0,24.4,410.0
"Misdrijven, totaal",Heusden,2018,1245.0,100.0,28.5,315.0,25.2,395.0
"Misdrijven, totaal",Heusden,2019,1205.0,100.0,27.3,310.0,25.8,410.0
"Misdrijven, totaal",Heusden,2020,1465.0,100.0,32.7,405.0,27.8,525.0
"Misdrijven, totaal",Hillegom,2010,1165.0,100.0,56.8,255.0,21.8,265.0
"Misdrijven, totaal",Hillegom,2011,1240.0,100.0,60.1,270.0,21.9,240.0
"Misdrijven, totaal",Hillegom,2012,1300.0,100.0,62.4,315.0,24.2,325.0
"Misdrijven, totaal",Hillegom,2013,1025.0,100.0,49.1,220.0,21.7,220.0
"Misdrijven, totaal",Hillegom,2014,770.0,100.0,36.8,210.0,27.4,235.0
"Misdrijven, totaal",Hillegom,2015,810.0,100.0,38.3,195.0,24.2,240.0
"Misdrijven, totaal",Hillegom,2016,740.0,100.0,35.1,220.0,29.7,260.0
"Misdrijven, totaal",Hillegom,2017,770.0,100.0,36.2,180.0,23.2,215.0
"Misdrijven, totaal",Hillegom,2018,680.0,100.0,31.1,165.0,24.0,200.0
"Misdrijven, totaal",Hillegom,2019,735.0,100.0,33.5,195.0,26.3,235.0
"Misdrijven, totaal",Hillegom,2020,745.0,100.0,33.5,160.0,21.8,200.0
"Misdrijven, totaal",Hilversum,2010,8070.0,100.0,95.4,1690.0,20.9,2225.0
"Misdrijven, totaal",Hilversum,2011,7345.0,100.0,86.4,1785.0,24.3,2165.0
"Misdrijven, totaal",Hilversum,2012,6905.0,100.0,80.7,1690.0,24.5,2050.0
"Misdrijven, totaal",Hilversum,2013,6195.0,100.0,72.0,1680.0,27.1,2075.0
"Misdrijven, totaal",Hilversum,2014,5630.0,100.0,65.1,1545.0,27.5,1880.0
"Misdrijven, totaal",Hilversum,2015,5430.0,100.0,62.3,1140.0,21.0,1360.0
"Misdrijven, totaal",Hilversum,2016,5120.0,100.0,58.3,1040.0,20.3,1200.0
"Misdrijven, totaal",Hilversum,2017,4850.0,100.0,54.6,1100.0,22.6,1280.0
"Misdrijven, totaal",Hilversum,2018,4310.0,100.0,48.1,1045.0,24.3,1250.0
"Misdrijven, totaal",Hilversum,2019,4720.0,100.0,52.3,1135.0,24.0,1365.0
"Misdrijven, totaal",Hilversum,2020,4570.0,100.0,50.3,795.0,17.4,970.0
"Misdrijven, totaal",Hoeksche Waard,2010,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Hoeksche Waard,2011,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Hoeksche Waard,2012,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Hoeksche Waard,2013,0.0,0.0,0.0,0.0,0.0,0.0
"Misdrijven, totaal",Hoeksche Waard,2014,0.0,0.0,0.0,0.0,0.0,0.0
