SoortMisdrijf,RegioS,Perioden,GeregistreerdeMisdrijvenRelatief_2
Verkeersmisdrijven,Weesp,2015.0,2.7374
Verkeersmisdrijven,Werkendam,2015.0,3.0
Verkeersmisdrijven,Wervershoof,2015.0,2.6667
Verkeersmisdrijven,West Betuwe,2015.0,4.1667
Verkeersmisdrijven,West Maas en Waal,2015.0,2.9192
Verkeersmisdrijven,Westerkwartier,2015.0,3.7222
Verkeersmisdrijven,Westervoort,2015.0,2.3636
Verkeersmisdrijven,Westland,2015.0,4.2525
Verkeersmisdrijven,Weststellingwerf,2015.0,3.3131
Verkeersmisdrijven,Westvoorne,2015.0,4.1414
Verkeersmisdrijven,Wierden,2015.0,4.7576
Verkeersmisdrijven,Wieringen,2015.0,3.6667
Verkeersmisdrijven,Wieringermeer,2015.0,3.1667
Verkeersmisdrijven,Wijchen,2015.0,2.5354
Verkeersmisdrijven,Wijk bij Duurstede,2015.0,3.3939
Verkeersmisdrijven,Winsum,2015.0,2.2346
Verkeersmisdrijven,Winterswijk,2015.0,3.0707
Verkeersmisdrijven,Woerden,2015.0,3.3434
Verkeersmisdrijven,Wormerland,2015.0,3.5657
Verkeersmisdrijven,Woudenberg,2015.0,3.404
Verkeersmisdrijven,Woudrichem,2015.0,3.3951
Verkeersmisdrijven,Wymbritseradiel,2015.0,3.4444
Verkeersmisdrijven,Wûnseradiel,2015.0,4.4444
Verkeersmisdrijven,Zaanstad,2015.0,2.9899
Verkeersmisdrijven,Zaltbommel,2015.0,2.7778
Verkeersmisdrijven,Zandvoort,2015.0,3.4646
Verkeersmisdrijven,Zederik,2015.0,4.7901
Verkeersmisdrijven,Zeevang,2015.0,3.1481
Verkeersmisdrijven,Zeist,2015.0,2.3636
Verkeersmisdrijven,Zevenaar,2015.0,3.0303
Verkeersmisdrijven,Zijpe,2015.0,3.4815
Verkeersmisdrijven,Zoetermeer,2015.0,3.2424
Verkeersmisdrijven,Zoeterwoude,2015.0,3.7475
Verkeersmisdrijven,Zuidhorn,2015.0,3.2963
Verkeersmisdrijven,Zuidplas,2015.0,4.1313
Verkeersmisdrijven,Zundert,2015.0,3.2222
Verkeersmisdrijven,Zutphen,2015.0,2.2323
Verkeersmisdrijven,Zwartewaterland,2015.0,4.6364
Verkeersmisdrijven,Zwolle,2015.0,2.6768
Vermogensmisdrijven,'s-Gravenhage (gemeente),2015.0,9.7424
Vermogensmisdrijven,'s-Hertogenbosch,2015.0,10.5152
Vermogensmisdrijven,Aa en Hunze,2015.0,9.7576
Vermogensmisdrijven,Aalburg,2015.0,9.4815
Vermogensmisdrijven,Aalsmeer,2015.0,9.7424
Vermogensmisdrijven,Aalten,2015.0,9.4697
Vermogensmisdrijven,Abcoude,2015.0,10.8333
Vermogensmisdrijven,Achtkarspelen,2015.0,7.2727
Vermogensmisdrijven,Alblasserdam,2015.0,8.6212
Vermogensmisdrijven,Albrandswaard,2015.0,9.5455
Vermogensmisdrijven,Alkmaar,2015.0,10.1364
Vermogensmisdrijven,Almelo,2015.0,9.4394
Vermogensmisdrijven,Alphen aan den Rijn,2015.0,9.8788
Vermogensmisdrijven,Alphen-Chaam,2015.0,10.7727
Vermogensmisdrijven,Altena,2015.0,9.9167
Vermogensmisdrijven,Ameland,2015.0,8.803
Vermogensmisdrijven,Amersfoort,2015.0,10.9394
Vermogensmisdrijven,Amstelveen,2015.0,11.4242
Vermogensmisdrijven,Amsterdam,2015.0,12.0303
Vermogensmisdrijven,Andijk,2015.0,7.8333
Vermogensmisdrijven,Anna Paulowna,2015.0,8.75
Vermogensmisdrijven,Appingedam,2015.0,8.303
Vermogensmisdrijven,Arnhem,2015.0,10.5152
Vermogensmisdrijven,Assen,2015.0,10.1818
Vermogensmisdrijven,Asten,2015.0,9.8939
Vermogensmisdrijven,Baarle-Nassau,2015.0,10.0152
Vermogensmisdrijven,Baarn,2015.0,9.9848
Vermogensmisdrijven,Bedum,2015.0,8.0741
Vermogensmisdrijven,Beek (L.),2015.0,10.4091
Vermogensmisdrijven,Beekdaelen,2015.0,9.9167
Vermogensmisdrijven,Beemster,2015.0,8.4091
Vermogensmisdrijven,Beesel,2015.0,10.1667
Vermogensmisdrijven,Bellingwedde,2015.0,8.5625
Vermogensmisdrijven,Berg en Dal,2015.0,9.1
Vermogensmisdrijven,Bergambacht,2015.0,8.5333
Vermogensmisdrijven,Bergeijk,2015.0,10.2121
Vermogensmisdrijven,Bergen (L.),2015.0,10.5152
Vermogensmisdrijven,Bergen (NH.),2015.0,9.0455
Vermogensmisdrijven,Bergen op Zoom,2015.0,9.2576
Vermogensmisdrijven,Berkelland,2015.0,8.0455
Vermogensmisdrijven,Bernheze,2015.0,10.697
Vermogensmisdrijven,Bernisse,2015.0,8.6333
Vermogensmisdrijven,Best,2015.0,10.2424
Vermogensmisdrijven,Beuningen,2015.0,10.5
Vermogensmisdrijven,Beverwijk,2015.0,9.7576
Vermogensmisdrijven,Binnenmaas,2015.0,7.2037
Vermogensmisdrijven,Bladel,2015.0,9.9394
Vermogensmisdrijven,Blaricum,2015.0,10.8485
Vermogensmisdrijven,Bloemendaal,2015.0,9.7121
Vermogensmisdrijven,Boarnsterhim,2015.0,9.0417
Vermogensmisdrijven,Bodegraven,2015.0,9.8333
Vermogensmisdrijven,Boekel,2015.0,10.197
Vermogensmisdrijven,Bolsward,2015.0,9.1667
Vermogensmisdrijven,Borger-Odoorn,2015.0,9.3485
Vermogensmisdrijven,Borne,2015.0,9.197
Vermogensmisdrijven,Borsele,2015.0,7.9545
Vermogensmisdrijven,Boskoop,2015.0,10.3333
Vermogensmisdrijven,Boxmeer,2015.0,9.8636
Vermogensmisdrijven,Boxtel,2015.0,9.7273
Vermogensmisdrijven,Brielle,2015.0,7.6667
Vermogensmisdrijven,Bronckhorst,2015.0,10.1515
Vermogensmisdrijven,Brummen,2015.0,9.8939
Vermogensmisdrijven,Brunssum,2015.0,9.8333
Vermogensmisdrijven,Bunnik,2015.0,11.3485
Vermogensmisdrijven,Bunschoten,2015.0,9.2879
Vermogensmisdrijven,Bussum,2015.0,11.3333
Vermogensmisdrijven,Capelle aan den IJssel,2015.0,9.7273
Vermogensmisdrijven,Castricum,2015.0,9.7424
Vermogensmisdrijven,Coevorden,2015.0,10.0606
Vermogensmisdrijven,Cranendonck,2015.0,9.8333
Vermogensmisdrijven,Cromstrijen,2015.0,8.6481
Vermogensmisdrijven,Cuijk,2015.0,9.6364
Vermogensmisdrijven,Culemborg,2015.0,10.0455
Vermogensmisdrijven,Dalfsen,2015.0,9.5455
Vermogensmisdrijven,Dantumadiel,2015.0,7.5
Vermogensmisdrijven,De Bilt,2015.0,11.0909
Vermogensmisdrijven,De Marne,2015.0,7.1852
Vermogensmisdrijven,De Ronde Venen,2015.0,9.803
Vermogensmisdrijven,Delft,2015.0,11.0303
Vermogensmisdrijven,Delfzijl,2015.0,8.0606
Vermogensmisdrijven,Deurne,2015.0,10.0909
Vermogensmisdrijven,Deventer,2015.0,9.9545
Vermogensmisdrijven,Diemen,2015.0,11.0455
Vermogensmisdrijven,Dinkelland,2015.0,8.7273
Vermogensmisdrijven,Dirksland,2015.0,8.7222
Vermogensmisdrijven,Doesburg,2015.0,9.0303
Vermogensmisdrijven,Doetinchem,2015.0,9.5
Vermogensmisdrijven,Dongen,2015.0,9.4545
Vermogensmisdrijven,Dongeradeel,2015.0,7.2222
Vermogensmisdrijven,Drimmelen,2015.0,9.8485
Vermogensmisdrijven,Dronten,2015.0,9.1515
Vermogensmisdrijven,Druten,2015.0,9.0152
Vermogensmisdrijven,Duiven,2015.0,10.1818
Vermogensmisdrijven,Edam-Volendam,2015.0,9.0303
Vermogensmisdrijven,Ede,2015.0,10.5303
Vermogensmisdrijven,Eemnes,2015.0,9.5606
Vermogensmisdrijven,Eemsmond,2015.0,6.963
Vermogensmisdrijven,Eersel,2015.0,9.5
Vermogensmisdrijven,Eijsden,2015.0,6.6667
Vermogensmisdrijven,Eijsden-Margraten,2015.0,10.3833
Vermogensmisdrijven,Eindhoven,2015.0,10.7879
Vermogensmisdrijven,Elburg,2015.0,8.9091
Vermogensmisdrijven,Emmen,2015.0,9.4242
Vermogensmisdrijven,Enkhuizen,2015.0,9.8939
Vermogensmisdrijven,Enschede,2015.0,10.9091
Vermogensmisdrijven,Epe,2015.0,9.5909
Vermogensmisdrijven,Ermelo,2015.0,9.0758
Vermogensmisdrijven,Etten-Leur,2015.0,9.6818
Vermogensmisdrijven,Ferwerderadiel,2015.0,8.1852
Vermogensmisdrijven,Franekeradeel,2015.0,7.4167
Vermogensmisdrijven,Gaasterlân-Sleat,2015.0,7.125
Vermogensmisdrijven,Geertruidenberg,2015.0,8.8939
Vermogensmisdrijven,Gemert-Bakel,2015.0,9.4848
Vermogensmisdrijven,Gennep,2015.0,9.4848
Vermogensmisdrijven,Giessenlanden,2015.0,9.2593
Vermogensmisdrijven,Gilze en Rijen,2015.0,9.9242
Vermogensmisdrijven,Goes,2015.0,8.3485
Vermogensmisdrijven,Goirle,2015.0,10.7424
Vermogensmisdrijven,Gorinchem,2015.0,8.7273
Vermogensmisdrijven,Gouda,2015.0,9.6212
Vermogensmisdrijven,Graafstroom,2015.0,7.7778
Vermogensmisdrijven,Graft-De Rijp,2015.0,7.8667
Vermogensmisdrijven,Grave,2015.0,9.7424
Vermogensmisdrijven,Groesbeek,2015.0,9.6667
Vermogensmisdrijven,Groningen (gemeente),2015.0,10.9697
Vermogensmisdrijven,Grootegast,2015.0,6.7963
Vermogensmisdrijven,Gulpen-Wittem,2015.0,10.7424
Vermogensmisdrijven,Haaksbergen,2015.0,9.3333
Vermogensmisdrijven,Haarlem,2015.0,10.5758
Vermogensmisdrijven,Haarlemmerliede en Spaarnwoude,2015.0,9.6667
Vermogensmisdrijven,Haarlemmermeer,2015.0,9.9545
Vermogensmisdrijven,Hardenberg,2015.0,9.5303
Vermogensmisdrijven,Harderwijk,2015.0,9.8333
Vermogensmisdrijven,Harlingen,2015.0,8.197
Vermogensmisdrijven,Hattem,2015.0,8.8182
Vermogensmisdrijven,Heemskerk,2015.0,10.1667
Vermogensmisdrijven,Heemstede,2015.0,10.6515
Vermogensmisdrijven,Heerde,2015.0,9.2576
Vermogensmisdrijven,Heerhugowaard,2015.0,9.5
Vermogensmisdrijven,Heerlen,2015.0,9.4394
Vermogensmisdrijven,Heeze-Leende,2015.0,10.5
Vermogensmisdrijven,Heiloo,2015.0,9.8939
Vermogensmisdrijven,Hellendoorn,2015.0,8.9091
Vermogensmisdrijven,Hellevoetsluis,2015.0,8.5152
Vermogensmisdrijven,Helmond,2015.0,9.9545
Vermogensmisdrijven,Hendrik-Ido-Ambacht,2015.0,9.7879
Vermogensmisdrijven,Hengelo (O.),2015.0,10.197
Vermogensmisdrijven,Het Hogeland,2015.0,7.9167
Vermogensmisdrijven,Heumen,2015.0,10.7121
Vermogensmisdrijven,Heusden,2015.0,9.6212
Vermogensmisdrijven,Hillegom,2015.0,9.6212
Vermogensmisdrijven,Hilversum,2015.0,10.4242
Vermogensmisdrijven,Hoeksche Waard,2015.0,8.1667
Vermogensmisdrijven,Hof van Twente,2015.0,9.1667
Vermogensmisdrijven,Hollands Kroon,2015.0,8.6852
Vermogensmisdrijven,Hoogeveen,2015.0,9.0455
Vermogensmisdrijven,Hoogezand-Sappemeer,2015.0,8.8542
Vermogensmisdrijven,Hoorn,2015.0,9.4242
Vermogensmisdrijven,Horst aan de Maas,2015.0,10.2727
Vermogensmisdrijven,Houten,2015.0,10.5152
Vermogensmisdrijven,Huizen,2015.0,10.1061
Vermogensmisdrijven,Hulst,2015.0,7.3485
Vermogensmisdrijven,IJsselstein,2015.0,10.0758
Vermogensmisdrijven,Kaag en Braassem,2015.0,8.9242
Vermogensmisdrijven,Kampen,2015.0,9.0455
Vermogensmisdrijven,Kapelle,2015.0,8.3636
Vermogensmisdrijven,Katwijk,2015.0,9.0
Vermogensmisdrijven,Kerkrade,2015.0,9.2273
Vermogensmisdrijven,Koggenland,2015.0,9.5
Vermogensmisdrijven,Kollumerland en Nieuwkruisland,2015.0,6.8148
Vermogensmisdrijven,Krimpen aan den IJssel,2015.0,8.303
Vermogensmisdrijven,Krimpenerwaard,2015.0,7.9167
Vermogensmisdrijven,Laarbeek,2015.0,9.697
Vermogensmisdrijven,Landerd,2015.0,10.3182
Vermogensmisdrijven,Landgraaf,2015.0,9.2727
Vermogensmisdrijven,Landsmeer,2015.0,9.9848
Vermogensmisdrijven,Langedijk,2015.0,9.303
Vermogensmisdrijven,Lansingerland,2015.0,10.3485
Vermogensmisdrijven,Leek,2015.0,9.1296
Vermogensmisdrijven,Leerdam,2015.0,8.5926
Vermogensmisdrijven,Leeuwarden,2015.0,9.8333
Vermogensmisdrijven,Leeuwarderadeel,2015.0,8.4792
Vermogensmisdrijven,Leiden,2015.0,10.3788
Vermogensmisdrijven,Leiderdorp,2015.0,10.1818
Vermogensmisdrijven,Leidschendam-Voorburg,2015.0,10.3636
Vermogensmisdrijven,Lelystad,2015.0,9.9091
Vermogensmisdrijven,Lemsterland,2015.0,8.625
Vermogensmisdrijven,Leudal,2015.0,9.9697
Vermogensmisdrijven,Leusden,2015.0,10.3182
Vermogensmisdrijven,Lingewaal,2015.0,9.3519
Vermogensmisdrijven,Lingewaard,2015.0,9.9242
Vermogensmisdrijven,Lisse,2015.0,9.8182
Vermogensmisdrijven,Lith,2015.0,10.3333
Vermogensmisdrijven,Littenseradiel,2015.0,8.5208
Vermogensmisdrijven,Lochem,2015.0,9.6364
Vermogensmisdrijven,Loenen,2015.0,10.1667
Vermogensmisdrijven,Loon op Zand,2015.0,9.7121
Vermogensmisdrijven,Lopik,2015.0,8.8485
Vermogensmisdrijven,Loppersum,2015.0,7.2121
Vermogensmisdrijven,Losser,2015.0,9.1364
Vermogensmisdrijven,Maarssen,2015.0,9.8333
Vermogensmisdrijven,Maasdonk,2015.0,11.7667
Vermogensmisdrijven,Maasdriel,2015.0,9.5455
Vermogensmisdrijven,Maasgouw,2015.0,9.9545
Vermogensmisdrijven,Maassluis,2015.0,9.3485
Vermogensmisdrijven,Maastricht,2015.0,11.2121
Vermogensmisdrijven,Margraten,2015.0,10.6667
Vermogensmisdrijven,Marum,2015.0,8.463
Vermogensmisdrijven,Medemblik,2015.0,9.1364
Vermogensmisdrijven,Meerssen,2015.0,11.1515
Vermogensmisdrijven,Meierijstad,2015.0,9.7083
Vermogensmisdrijven,Menameradiel,2015.0,9.1429
Vermogensmisdrijven,Meppel,2015.0,8.803
Vermogensmisdrijven,Middelburg (Z.),2015.0,9.0758
Vermogensmisdrijven,Middelharnis,2015.0,8.3333
Vermogensmisdrijven,Midden-Delfland,2015.0,10.2273
Vermogensmisdrijven,Midden-Groningen,2015.0,8.4444
Vermogensmisdrijven,Mill en Sint Hubert,2015.0,9.9697
Vermogensmisdrijven,Millingen aan de Rijn,2015.0,8.8
Vermogensmisdrijven,Moerdijk,2015.0,10.3333
Vermogensmisdrijven,Molenlanden,2015.0,8.8333
Vermogensmisdrijven,Molenwaard,2015.0,8.1389
Vermogensmisdrijven,Montferland,2015.0,9.5
Vermogensmisdrijven,Montfoort,2015.0,9.6061
Vermogensmisdrijven,Mook en Middelaar,2015.0,10.8333
Vermogensmisdrijven,Muiden,2015.0,10.5833
Vermogensmisdrijven,Naarden,2015.0,10.6944
Vermogensmisdrijven,Neder-Betuwe,2015.0,9.2576
Vermogensmisdrijven,Nederlek,2015.0,7.1667
Vermogensmisdrijven,Nederweert,2015.0,10.1667
Vermogensmisdrijven,Neerijnen,2015.0,9.7222
Vermogensmisdrijven,Niedorp,2015.0,10.6667
Vermogensmisdrijven,Nieuw-Lekkerland,2015.0,6.5
Vermogensmisdrijven,Nieuwegein,2015.0,11.1667
Vermogensmisdrijven,Nieuwkoop,2015.0,8.2879
Vermogensmisdrijven,Nijefurd,2015.0,7.1667
Vermogensmisdrijven,Nijkerk,2015.0,9.8333
Vermogensmisdrijven,Nijmegen,2015.0,11.5303
Vermogensmisdrijven,Nissewaard,2015.0,8.4167
Vermogensmisdrijven,Noardeast-Fryslân,2015.0,7.8333
Vermogensmisdrijven,Noord-Beveland,2015.0,9.5606
Vermogensmisdrijven,Noordwijk,2015.0,8.5
Vermogensmisdrijven,Noordwijkerhout,2015.0,9.6111
Vermogensmisdrijven,"Nuenen, Gerwen en Nederwetten",2015.0,10.5758
Vermogensmisdrijven,Nunspeet,2015.0,9.4848
Vermogensmisdrijven,Nuth,2015.0,10.2963
Vermogensmisdrijven,Oegstgeest,2015.0,10.6212
Vermogensmisdrijven,Oirschot,2015.0,10.5455
Vermogensmisdrijven,Oisterwijk,2015.0,10.3788
Vermogensmisdrijven,Olst-Wijhe,2015.0,9.9242
Vermogensmisdrijven,Ommen,2015.0,9.1667
Vermogensmisdrijven,Onderbanken,2015.0,9.8333
Vermogensmisdrijven,Oosterhout,2015.0,9.4545
Vermogensmisdrijven,Oostflakkee,2015.0,9.2222
Vermogensmisdrijven,Ooststellingwerf,2015.0,8.5
Vermogensmisdrijven,Oostzaan,2015.0,9.3788
Vermogensmisdrijven,Opmeer,2015.0,9.4848
Vermogensmisdrijven,Opsterland,2015.0,8.5606
Vermogensmisdrijven,Oss,2015.0,10.303
Vermogensmisdrijven,Oud-Beijerland,2015.0,6.7222
Vermogensmisdrijven,Ouder-Amstel,2015.0,10.1061
Vermogensmisdrijven,Ouderkerk,2015.0,7.2333
Vermogensmisdrijven,Oudewater,2015.0,9.8788
Vermogensmisdrijven,Overbetuwe,2015.0,9.9091
Vermogensmisdrijven,Peel en Maas,2015.0,9.4697
Vermogensmisdrijven,Pekela,2015.0,7.9091
Vermogensmisdrijven,Pijnacker-Nootdorp,2015.0,9.9697
Vermogensmisdrijven,Putten,2015.0,9.9394
Vermogensmisdrijven,Raalte,2015.0,9.5
Vermogensmisdrijven,Rheden,2015.0,9.7121
Vermogensmisdrijven,Rhenen,2015.0,9.2879
Vermogensmisdrijven,Ridderkerk,2015.0,10.2727
Vermogensmisdrijven,Rijnwaarden,2015.0,8.2708
Vermogensmisdrijven,Rijnwoude,2015.0,10.5417
Vermogensmisdrijven,Rijssen-Holten,2015.0,9.1667
Vermogensmisdrijven,Rijswijk (ZH.),2015.0,10.6667
Vermogensmisdrijven,Roerdalen,2015.0,10.5
Vermogensmisdrijven,Roermond,2015.0,10.7273
Vermogensmisdrijven,Roosendaal,2015.0,9.6667
Vermogensmisdrijven,Rotterdam,2015.0,10.0606
Vermogensmisdrijven,Rozenburg,2015.0,8.1667
Vermogensmisdrijven,Rozendaal,2015.0,11.2121
Vermogensmisdrijven,Rucphen,2015.0,9.1364
Vermogensmisdrijven,Schagen,2015.0,8.2424
Vermogensmisdrijven,Schermer,2015.0,10.4667
Vermogensmisdrijven,Scherpenzeel,2015.0,9.2576
Vermogensmisdrijven,Schiedam,2015.0,10.1364
Vermogensmisdrijven,Schiermonnikoog,2015.0,11.4091
Vermogensmisdrijven,Schijndel,2015.0,10.1429
Vermogensmisdrijven,Schinnen,2015.0,10.2963
Vermogensmisdrijven,Schoonhoven,2015.0,8.2333
Vermogensmisdrijven,Schouwen-Duiveland,2015.0,8.6212
Vermogensmisdrijven,Sint Anthonis,2015.0,10.5152
Vermogensmisdrijven,Sint-Michielsgestel,2015.0,10.5
Vermogensmisdrijven,Sint-Oedenrode,2015.0,10.2619
Vermogensmisdrijven,Sittard-Geleen,2015.0,10.3788
Vermogensmisdrijven,Skarsterlân,2015.0,8.25
Vermogensmisdrijven,Sluis,2015.0,7.7879
Vermogensmisdrijven,Smallingerland,2015.0,8.8333
Vermogensmisdrijven,Sneek,2015.0,8.5
Vermogensmisdrijven,Soest,2015.0,10.0455
Vermogensmisdrijven,Spijkenisse,2015.0,8.4667
Vermogensmisdrijven,Stadskanaal,2015.0,8.5758
Vermogensmisdrijven,Staphorst,2015.0,8.3485
Vermogensmisdrijven,Stede Broec,2015.0,10.0
Vermogensmisdrijven,Steenbergen,2015.0,8.7576
Vermogensmisdrijven,Steenwijkerland,2015.0,8.2424
Vermogensmisdrijven,Stein (L.),2015.0,9.7273
Vermogensmisdrijven,Stichtse Vecht,2015.0,10.0
Vermogensmisdrijven,Strijen,2015.0,8.2778
Vermogensmisdrijven,Súdwest-Fryslân,2015.0,8.5167
Vermogensmisdrijven,Ten Boer,2015.0,8.1481
Vermogensmisdrijven,Terneuzen,2015.0,7.4697
Vermogensmisdrijven,Terschelling,2015.0,9.5
Vermogensmisdrijven,Texel,2015.0,7.3939
Vermogensmisdrijven,Teylingen,2015.0,10.1061
Vermogensmisdrijven,Tholen,2015.0,8.7121
Vermogensmisdrijven,Tiel,2015.0,10.0303
Vermogensmisdrijven,Tilburg,2015.0,10.4091
Vermogensmisdrijven,Tubbergen,2015.0,8.7121
Vermogensmisdrijven,Twenterand,2015.0,8.0909
Vermogensmisdrijven,Tynaarlo,2015.0,8.9394
Vermogensmisdrijven,Tytsjerksteradiel,2015.0,8.5758
Vermogensmisdrijven,Ubbergen,2015.0,10.6
Vermogensmisdrijven,Uden,2015.0,9.9394
Vermogensmisdrijven,Uitgeest,2015.0,10.6515
Vermogensmisdrijven,Uithoorn,2015.0,9.3636
Vermogensmisdrijven,Urk,2015.0,6.5152
Vermogensmisdrijven,Vaals,2015.0,10.4545
Vermogensmisdrijven,Valkenburg aan de Geul,2015.0,10.6515
Vermogensmisdrijven,Valkenswaard,2015.0,9.3333
Vermogensmisdrijven,Veendam,2015.0,8.303
Vermogensmisdrijven,Veenendaal,2015.0,10.1818
Vermogensmisdrijven,Veghel,2015.0,10.0476
Vermogensmisdrijven,Velsen,2015.0,8.9545
Vermogensmisdrijven,Venlo,2015.0,10.0303
Vermogensmisdrijven,Venray,2015.0,10.6364
Vermogensmisdrijven,Vianen,2015.0,9.6481
Vermogensmisdrijven,Vlaardingen,2015.0,9.9848
Vermogensmisdrijven,Vlagtwedde,2015.0,9.0417
Vermogensmisdrijven,Vlieland,2015.0,10.0152
Vermogensmisdrijven,Vlissingen,2015.0,8.4848
Vermogensmisdrijven,Vlist,2015.0,7.9
Vermogensmisdrijven,Voorschoten,2015.0,10.4242
Vermogensmisdrijven,Voorst,2015.0,9.8636
Vermogensmisdrijven,Vught,2015.0,9.7424
Vermogensmisdrijven,Waadhoeke,2015.0,8.0
Vermogensmisdrijven,Waalwijk,2015.0,9.3485
Vermogensmisdrijven,Waddinxveen,2015.0,10.0303
Vermogensmisdrijven,Wageningen,2015.0,10.8485
Vermogensmisdrijven,Wassenaar,2015.0,9.2879
Vermogensmisdrijven,Waterland,2015.0,8.803
Vermogensmisdrijven,Weert,2015.0,10.0152
Vermogensmisdrijven,Weesp,2015.0,10.6515
Vermogensmisdrijven,Werkendam,2015.0,9.8519
Vermogensmisdrijven,Wervershoof,2015.0,9.3333
Vermogensmisdrijven,West Betuwe,2015.0,9.5833
Vermogensmisdrijven,West Maas en Waal,2015.0,10.6212
Vermogensmisdrijven,Westerkwartier,2015.0,8.6667
Vermogensmisdrijven,Westervoort,2015.0,9.8788
Vermogensmisdrijven,Westland,2015.0,9.4697
Vermogensmisdrijven,Weststellingwerf,2015.0,8.3182
Vermogensmisdrijven,Westvoorne,2015.0,8.8939
Vermogensmisdrijven,Wierden,2015.0,9.2879
Vermogensmisdrijven,Wieringen,2015.0,8.0833
Vermogensmisdrijven,Wieringermeer,2015.0,8.0833
Vermogensmisdrijven,Wijchen,2015.0,10.1515
Vermogensmisdrijven,Wijk bij Duurstede,2015.0,9.1364
Vermogensmisdrijven,Winsum,2015.0,7.6111
Vermogensmisdrijven,Winterswijk,2015.0,8.7424
Vermogensmisdrijven,Woerden,2015.0,10.1212
Vermogensmisdrijven,Wormerland,2015.0,9.0909
Vermogensmisdrijven,Woudenberg,2015.0,10.1364
Vermogensmisdrijven,Woudrichem,2015.0,9.6111
Vermogensmisdrijven,Wymbritseradiel,2015.0,8.1667
Vermogensmisdrijven,Wûnseradiel,2015.0,8.1667
Vermogensmisdrijven,Zaanstad,2015.0,9.803
Vermogensmisdrijven,Zaltbommel,2015.0,10.0455
Vermogensmisdrijven,Zandvoort,2015.0,9.5
Vermogensmisdrijven,Zederik,2015.0,9.3704
Vermogensmisdrijven,Zeevang,2015.0,8.8056
Vermogensmisdrijven,Zeist,2015.0,10.5758
Vermogensmisdrijven,Zevenaar,2015.0,9.5152
Vermogensmisdrijven,Zijpe,2015.0,9.4444
Vermogensmisdrijven,Zoetermeer,2015.0,9.7424
Vermogensmisdrijven,Zoeterwoude,2015.0,9.8333
Vermogensmisdrijven,Zuidhorn,2015.0,8.3519
Vermogensmisdrijven,Zuidplas,2015.0,9.6667
Vermogensmisdrijven,Zundert,2015.0,10.3788
Vermogensmisdrijven,Zutphen,2015.0,10.1212
Vermogensmisdrijven,Zwartewaterland,2015.0,7.8333
Vermogensmisdrijven,Zwolle,2015.0,9.9091
Vernieling en beschadiging,'s-Gravenhage (gemeente),2015.0,5.0455
Vernieling en beschadiging,'s-Hertogenbosch,2015.0,5.2121
Vernieling en beschadiging,Aa en Hunze,2015.0,6.9545
Vernieling en beschadiging,Aalburg,2015.0,6.5556
Vernieling en beschadiging,Aalsmeer,2015.0,6.3939
Vernieling en beschadiging,Aalten,2015.0,7.0152
Vernieling en beschadiging,Abcoude,2015.0,3.8333
Vernieling en beschadiging,Achtkarspelen,2015.0,9.5909
Vernieling en beschadiging,Alblasserdam,2015.0,8.4242
Vernieling en beschadiging,Albrandswaard,2015.0,6.6818
Vernieling en beschadiging,Alkmaar,2015.0,6.303
Vernieling en beschadiging,Almelo,2015.0,6.3485
Vernieling en beschadiging,Alphen aan den Rijn,2015.0,5.5909
Vernieling en beschadiging,Alphen-Chaam,2015.0,4.9545
Vernieling en beschadiging,Altena,2015.0,5.0833
Vernieling en beschadiging,Ameland,2015.0,8.1818
Vernieling en beschadiging,Amersfoort,2015.0,6.0152
Vernieling en beschadiging,Amstelveen,2015.0,4.3333
Vernieling en beschadiging,Amsterdam,2015.0,3.2273
Vernieling en beschadiging,Andijk,2015.0,9.0
Vernieling en beschadiging,Anna Paulowna,2015.0,8.8333
Vernieling en beschadiging,Appingedam,2015.0,8.2273
Vernieling en beschadiging,Arnhem,2015.0,5.3485
Vernieling en beschadiging,Assen,2015.0,6.6515
Vernieling en beschadiging,Asten,2015.0,5.8182
Vernieling en beschadiging,Baarle-Nassau,2015.0,4.2273
Vernieling en beschadiging,Baarn,2015.0,6.9091
Vernieling en beschadiging,Bedum,2015.0,11.2963
Vernieling en beschadiging,Beek (L.),2015.0,5.3939
Vernieling en beschadiging,Beekdaelen,2015.0,4.8333
Vernieling en beschadiging,Beemster,2015.0,6.6364
Vernieling en beschadiging,Beesel,2015.0,6.9545
Vernieling en beschadiging,Bellingwedde,2015.0,7.5208
Vernieling en beschadiging,Berg en Dal,2015.0,6.4
Vernieling en beschadiging,Bergambacht,2015.0,10.0333
Vernieling en beschadiging,Bergeijk,2015.0,5.1212
Vernieling en beschadiging,Bergen (L.),2015.0,5.2273
Vernieling en beschadiging,Bergen (NH.),2015.0,8.0152
Vernieling en beschadiging,Bergen op Zoom,2015.0,6.3636
Vernieling en beschadiging,Berkelland,2015.0,8.6818
Vernieling en beschadiging,Bernheze,2015.0,5.3939
Vernieling en beschadiging,Bernisse,2015.0,7.9667
Vernieling en beschadiging,Best,2015.0,5.6515
Vernieling en beschadiging,Beuningen,2015.0,6.2424
Vernieling en beschadiging,Beverwijk,2015.0,6.3333
Vernieling en beschadiging,Binnenmaas,2015.0,9.3333
Vernieling en beschadiging,Bladel,2015.0,5.6818
Vernieling en beschadiging,Blaricum,2015.0,5.0455
Vernieling en beschadiging,Bloemendaal,2015.0,6.4242
Vernieling en beschadiging,Boarnsterhim,2015.0,9.0
